energy,std_error,variance,accept_rate,sem_energy,sem_std_error,sem_variance,sem_accept_rate,nparticles,dim,eta,scale,nvisible,nhidden,mcmc_alg,nsamples,training_cycles,training_batch
3.187310240837564,0.010595277083820537,3.0851745971240465,0.2657628059387207,0.005060724258511682,0.002001626897478377,0.8968280413808453,0.00036220002957613285,2,2,0.05,1.0,4,1,rwm,262144,500000,1000
3.0697322740670536,0.010593118358539934,3.4626586465333276,0.29921960830688477,0.004035649754457457,0.0008276291289618643,0.45673423307344835,0.00036066613017536836,2,2,0.05,1.0,4,2,rwm,262144,500000,1000
3.067218659660131,0.008516783100685068,3.827062591081664,0.30474233627319336,0.003245567316844338,0.0008081023551540392,0.9570710930014271,0.0004082801442272778,2,2,0.05,1.0,4,3,rwm,262144,500000,1000
3.068193807380016,0.011336380857677275,4.721257573219268,0.3028855323791504,0.005855611360899988,0.0021965316254442336,1.5988259502295306,0.0002781656678421692,2,2,0.05,1.0,4,4,rwm,262144,500000,1000
3.375101071091893,0.009804702043848791,3.8668789270054376,0.30537986755371094,0.0033433058811204166,0.000358575584833845,0.9255125789977035,0.0004518329076426636,2,2,0.05,1.0,4,5,rwm,262144,500000,1000
3.0591884379249388,0.008006743787904308,2.128432015226755,0.30314064025878906,0.001438694124335427,0.00034419147890458356,0.11374821599542086,0.000352079494094139,2,2,0.05,1.0,4,6,rwm,262144,500000,1000
3.077855412878645,0.008906472957032011,2.4200981542163373,0.2951669692993164,0.0033262848981403846,0.0008005692770185932,0.2306748082666948,0.0006298314677385979,2,2,0.05,1.0,4,7,rwm,262144,500000,1000
3.1006287754290582,0.009559943492461273,2.578466008695436,0.2944607734680176,0.0031877888873476624,0.0007460561542635283,0.1879726889792406,0.0005120534296373983,2,2,0.05,1.0,4,8,rwm,262144,500000,1000
