energy,std_error,variance,accept_rate,sem_energy,sem_std_error,sem_variance,sem_accept_rate,nparticles,dim,eta,scale,nvisible,nhidden,mcmc_alg,nsamples,training_cycles,training_batch
0.5000711133362327,3.378633330147136e-05,0.0001433064541319154,0.5841913223266602,1.285294290962749e-05,8.525491318334954e-08,3.044302946967657e-07,0.000332990788995807,1,1,0.05,1.3,1,2,lmh,262144,50000,5000
0.500177855119835,3.8643077960378525e-05,0.00023179131150938975,0.582942008972168,8.669205737197784e-06,8.204320771968194e-08,2.9193793473056494e-07,0.0002947541366938166,1,1,0.05,1.3,1,2,lmh,262144,100000,5000
0.5028103445249563,0.00022439056381399464,0.005767506418646005,0.6236910820007324,8.013442126526631e-05,5.068588699787657e-07,1.607481740580102e-05,0.0003084976375755752,1,1,0.05,1.3,1,2,lmh,262144,250000,5000
0.5000656703945198,6.64451902819523e-05,0.00041391232740337763,0.5911478996276855,2.0081112352849446e-05,2.1224652983603395e-07,1.4789270674240988e-06,0.00041611837990952635,1,1,0.05,1.3,1,2,lmh,262144,500000,5000
