energy,std_error,variance,accept_rate,sem_energy,sem_std_error,sem_variance,sem_accept_rate,nparticles,dim,eta,scale,nvisible,nhidden,mcmc_alg,nsamples,training_cycles,training_batch
0.5000028404968397,3.711702988850382e-06,2.5598892877780333e-06,0.5782270431518555,1.0623833236837446e-06,9.092144220883453e-09,4.682387495707072e-09,0.0004463427226735365,1,1,0.5,1.3,1,1,lmh,262144,500000,5000
0.49999814733887116,1.4318313175587734e-06,2.058159144467664e-07,0.5788846015930176,4.393171317099089e-07,4.057116554334413e-09,5.965843360552808e-10,0.00027030803383884414,1,1,0.5,1.3,1,2,lmh,262144,500000,5000
0.5000159319335931,1.4287168246882674e-05,3.120011883232798e-05,0.580009937286377,6.68884920999794e-06,6.46933987322213e-08,1.325240817330449e-07,0.0003130173026208678,1,1,0.5,1.3,1,3,lmh,262144,500000,5000
0.5000084161488498,1.5549774560186954e-05,3.2472195086317296e-05,0.5799331665039062,5.2677462809937405e-06,2.795212294511287e-07,6.160144134821212e-08,0.0002213557711444267,1,1,0.5,1.3,1,4,lmh,262144,500000,5000
