energy,std_error,variance,accept_rate,sem_energy,sem_std_error,sem_variance,sem_accept_rate,nparticles,dim,eta,scale,nvisible,nhidden,mcmc_alg,nsamples,training_cycles,training_batch
3.156540195296976,0.0072845698057076285,9.561216590152247,0.6205430030822754,0.0026948648725294375,0.0018030097994661204,5.982502452079518,0.0006942456842244925,2,2,0.05,1.0,4,1,lmh,262144,500000,1000
3.0886466019057353,0.004807959479013165,2.506659568326036,0.6970887184143066,0.001251903337312646,0.00041300581193591605,0.33974858335928687,0.0004985482099028731,2,2,0.05,1.0,4,2,lmh,262144,500000,1000
3.0903450838750706,0.004447098177063562,2.216059030239026,0.6992082595825195,0.0021431588769845974,0.0002967780095610661,0.17233901873204924,0.00048186606734374886,2,2,0.05,1.0,4,3,lmh,262144,500000,1000
3.094095631065074,0.004186640978220027,2.211975957021102,0.7004766464233398,0.0014195154082582324,9.131320523517682e-05,0.1081854098980673,0.0007449410428389319,2,2,0.05,1.0,4,4,lmh,262144,500000,1000
3.100095870201483,0.00437022965553561,2.3632247865211387,0.6993012428283691,0.001414186622991922,0.0002568445473731459,0.25304099908588995,0.0003581398976931764,2,2,0.05,1.0,4,5,lmh,262144,500000,1000
3.100312272411709,0.004688521878807479,2.381699970117351,0.7027125358581543,0.0018355221494283252,0.00023200835692755315,0.2734938983781054,0.0008252831183371091,2,2,0.05,1.0,4,6,lmh,262144,500000,1000
3.1100412290625385,0.00873959992322075,10.790126416005714,0.7018980979919434,0.005340357131319849,0.0044703173216452535,8.630963965986165,0.0007127798689469867,2,2,0.05,1.0,4,7,lmh,262144,500000,1000
3.098498060609046,0.005132340193248743,3.7335284967016706,0.7037854194641113,0.0007473519912110062,0.0002193728374444444,0.6271479371268172,0.0005965178396759032,2,2,0.05,1.0,4,8,lmh,262144,500000,1000
